Date,Open,High,Low,Close,Adj Close,Volume,Name
2021-10-25,85.56999969482422,85.66000366210938,84.58000183105469,84.66999816894531,77.92825317382812,1814100,AEP
2021-10-26,84.80999755859375,85.33999633789062,84.4000015258789,84.41999816894531,77.69815063476562,2829300,AEP
2021-10-27,85.73999786376953,85.73999786376953,84.08000183105469,84.30000305175781,77.58770751953125,3768600,AEP
2021-10-28,84.30000305175781,85.0,83.5199966430664,84.70999908447266,77.96505737304688,2523700,AEP
2021-10-29,84.70999908447266,85.25,84.12999725341797,84.70999908447266,77.96505737304688,2897600,AEP
2021-11-01,84.69999694824219,85.31999969482422,84.41000366210938,85.12999725341797,78.35160827636719,2079500,AEP
2021-11-02,85.20999908447266,85.54000091552734,84.30999755859375,85.30000305175781,78.5080795288086,2071400,AEP
2021-11-03,85.30000305175781,85.87000274658203,84.36000061035156,84.93000030517578,78.16753387451172,2067900,AEP
2021-11-04,84.93000030517578,85.19999694824219,82.80000305175781,83.88999938964844,77.2103500366211,2690200,AEP
2021-11-05,84.3499984741211,85.56999969482422,84.19999694824219,85.04000091552734,78.2687759399414,1940100,AEP
2021-11-08,85.16000366210938,85.19000244140625,83.55000305175781,83.9000015258789,77.21955108642578,4155000,AEP
2021-11-09,83.38999938964844,83.94000244140625,82.95999908447266,83.04000091552734,77.14523315429688,3267300,AEP
2021-11-10,83.55000305175781,84.31999969482422,83.4800033569336,84.18000030517578,78.20430755615234,4234900,AEP
2021-11-11,84.18000030517578,84.18000030517578,82.12000274658203,82.61000061035156,76.7457504272461,2882700,AEP
2021-11-12,82.44000244140625,82.58000183105469,81.9000015258789,82.0199966430664,76.1976318359375,2061000,AEP
2021-11-15,82.25,82.9000015258789,81.80999755859375,82.87999725341797,76.99658966064453,2099100,AEP
2021-11-16,82.9000015258789,83.18000030517578,82.4000015258789,82.55999755859375,76.69931030273438,1881200,AEP
2021-11-17,82.41000366210938,83.30999755859375,82.12000274658203,83.23999786376953,77.33102416992188,2146900,AEP
2021-11-18,83.2300033569336,83.36000061035156,82.48999786376953,82.81999969482422,76.94084930419922,2123000,AEP
2021-11-19,83.0199966430664,83.68000030517578,82.62999725341797,83.37999725341797,77.4610824584961,2477700,AEP
2021-11-22,83.30999755859375,85.05999755859375,82.95999908447266,84.30000305175781,78.3157958984375,3014900,AEP
2021-11-23,84.44999694824219,84.87000274658203,83.58999633789062,84.30999755859375,78.32508850097656,2166000,AEP
2021-11-24,84.76000213623047,84.76000213623047,83.69999694824219,83.81999969482422,77.86986541748047,2539200,AEP
2021-11-26,83.5199966430664,83.94999694824219,82.29000091552734,82.55000305175781,76.69001770019531,1636800,AEP
2021-11-29,82.70999908447266,83.76000213623047,82.19000244140625,83.30999755859375,77.39606475830078,2899200,AEP
2021-11-30,83.20999908447266,83.20999908447266,80.68000030517578,81.05000305175781,75.2965087890625,4122300,AEP
2021-12-01,81.56999969482422,82.52999877929688,80.22000122070312,80.27999877929688,74.5811538696289,3494100,AEP
2021-12-02,80.86000061035156,82.19999694824219,80.48999786376953,81.30999755859375,75.53804016113281,3442200,AEP
2021-12-03,81.98999786376953,82.56999969482422,81.02999877929688,82.33999633789062,76.49491882324219,2809100,AEP
2021-12-06,82.97000122070312,84.66999816894531,82.83999633789062,83.48999786376953,77.56328582763672,3864700,AEP
2021-12-07,83.19000244140625,84.0199966430664,82.66999816894531,83.91000366210938,77.9534683227539,3601900,AEP
2021-12-08,83.79000091552734,84.58000183105469,83.45999908447266,84.0199966430664,78.05565643310547,2343100,AEP
