Date,Open,High,Low,Close,Adj Close,Volume,Name,Return,Up,Down,avg_14up,avg_14down,RS_14,RSI,5MA,12Ewm,26Ewm,MACD,low_14,high_14,k_percent,B_MA,BU,BL
2021-11-19,157.64999389648438,161.02000427246094,156.52999877929688,160.5500030517578,158.736328125,117305600,AAPL,0.016833766929770455,0.016833766929770455,0.0,0.007510431985589301,0.0020543028457264334,3.65595170216176,78.5221139743417,152.8357360839844,151.21885412934424,149.4523066419349,1.7665474874093263,147.47999572753906,161.02000427246094,83.13386479864947,149.28736953735353,155.58427708206307,142.990461992644
2021-11-22,161.67999267578125,165.6999969482422,161.0,161.02000427246094,159.20101928710938,117467900,AAPL,0.0029231639301663392,0.0029231639301663392,0.0,0.007212767794552567,0.0020543028457264334,3.511053791098664,77.83223064257785,155.01484069824218,152.4468795382312,150.17443350454045,2.2724460336907555,147.47999572753906,165.6999969482422,64.33053114316965,149.91008529663085,157.48306265929983,142.33710793396187
2021-11-23,161.1199951171875,161.8000030517578,159.05999755859375,161.41000366210938,159.58660888671875,96041900,AAPL,0.002419101329992124,0.002419101329992124,0.0,0.006689044905253968,0.0020543028457264334,3.2561143159438197,76.50439048937426,157.0733215332031,153.54529943799852,150.8716316809981,2.6736677570004304,147.47999572753906,165.6999969482422,66.4468295722347,150.51851501464844,159.13225424516415,141.90477578413274
2021-11-24,160.75,162.13999938964844,159.63999938964844,161.94000244140625,160.11062622070312,69463600,AAPL,0.003278212919767043,0.003278212919767043,0.0,0.006923202970951614,0.0018039489230855363,3.8378043204848225,79.32946572961461,158.74422912597657,154.55534971226075,151.55600164690216,2.999348065358589,147.47999572753906,165.6999969482422,69.32288499965664,151.17634506225585,160.61402535911745,141.73866476539425
2021-11-26,159.57000732421875,160.4499969482422,156.36000061035156,156.80999755859375,155.03857421875,76959800,AAPL,-0.032191038312087805,0.0,0.032191038312087805,0.006667769878590667,0.004103308802520379,1.6249739416382984,61.90438372977219,158.53463134765624,154.62969194402834,151.81396998555755,2.815721958470789,147.47999572753906,165.6999969482422,41.485060289799726,151.3969413757324,160.98556387768159,141.80831887378324
2021-11-29,159.3699951171875,161.19000244140625,158.7899932861328,160.24000549316406,158.42982482910156,88748200,AAPL,0.021637797834184624,0.021637797834184624,0.0,0.00821332686674671,0.0037055906542981126,2.2164690147898765,68.91000673714473,158.47333068847655,155.21432777250115,152.30403330730155,2.9102944651995983,147.47999572753906,165.6999969482422,60.09785053757497,151.923836517334,161.85355698906847,141.99411604559953
2021-11-30,159.99000549316406,165.52000427246094,159.9199981689453,165.3000030517578,163.43267822265625,174048100,AAPL,0.03108940183462483,0.03108940183462483,0.0,0.010258541840570512,0.0037055906542981126,2.768395863874396,73.46350977649489,159.31966247558594,156.4786893802173,153.1283773751056,3.3503120051117037,147.47999572753906,165.6999969482422,87.555880495718,152.74233779907226,163.6367627114117,141.84791288673281
2021-12-01,167.47999572753906,170.3000030517578,164.52999877929688,164.77000427246094,162.90863037109375,152052500,AAPL,-0.0032116577841296845,0.0,0.0032116577841296845,0.010258541840570512,0.0025528991239238685,4.018389032467089,80.0732865959499,159.98406677246095,157.46791107112136,153.8528405599936,3.6150705111277546,147.47999572753906,170.3000030517578,67.61012134812228,153.4823143005371,165.04182310616775,141.92280549490644
2021-12-02,158.74000549316406,164.1999969482422,157.8000030517578,163.75999450683594,161.9100341796875,136739200,AAPL,-0.006148657367713639,0.0,0.006148657367713639,0.010258541840570512,0.0029679538188522236,3.456435802811018,77.56054290360869,160.3439483642578,158.15131462628537,154.44966971700796,3.7016449092774053,147.47999572753906,170.3000030517578,63.234153465121445,154.09979553222655,166.08860717789366,142.11098388655944
2021-12-03,164.02000427246094,164.9600067138672,159.72000122070312,161.83999633789062,160.01174926757812,118023100,AAPL,-0.011793590941518772,0.0,0.011793590941518772,0.009241746457133397,0.00381035317181785,2.4254304103586093,70.80658836402081,161.33858337402344,158.4375353403304,154.8616756096428,3.5758597306876254,149.33999633789062,170.3000030517578,50.91483545483334,154.648526763916,166.66626420976985,142.63078931806217
