Date,Open,High,Low,Close,Adj Close,Volume,Name,Return,Up,Down,avg_14up,avg_14down,RS_14,RSI,5MA,12Ewm,26Ewm,MACD,low_14,high_14,k_percent,B_MA,BU,BL
2021-11-19,6.25,6.28000020980835,6.079999923706055,6.190000057220459,5.75546407699585,27477800,SIRI,-0.020784101798620558,0.0,0.020784101798620558,0.005315576257794822,0.006104089209479612,0.8708221776214813,46.54756545213847,6.025105762481689,5.966750175395167,5.874919906600687,0.09183026879447986,6.079999923706055,6.710000038146973,-51.51361710437282,5.895073890686035,6.320204983197514,5.469942798174556
2021-11-22,6.159999847412109,6.230000019073486,6.079999923706055,6.079999923706055,5.653185844421387,17502500,SIRI,-0.017930425329886646,0.0,0.017930425329886646,0.005201922423952486,0.007384833875900086,0.7044061533907504,41.32853850529716,5.922827816009521,5.918509509091509,5.858495161254073,0.06001434783743598,6.079999923706055,6.710000038146973,-67.74825424649903,5.897885370254516,6.315390675699488,5.480380064809545
2021-11-23,6.070000171661377,6.230000019073486,6.070000171661377,6.190000057220459,5.75546407699585,19817700,SIRI,0.017930425329886646,0.017930425329886646,0.0,0.004246851435954523,0.007384833875900086,0.5750774502611141,36.51105856196332,5.841005516052246,5.893425596461407,5.850863229086797,0.042562367374610055,6.070000171661377,6.710000038146973,-49.14627504420058,5.906274080276489,6.303800882206681,5.508747278346298
2021-11-24,6.179999828338623,6.269999980926514,6.150000095367432,6.210000038146973,5.774059772491455,12680600,SIRI,0.0032257553500298908,0.0032257553500298908,0.0,0.004477262532385229,0.006518207072574349,0.6868855933134609,40.719157009589935,5.762902355194091,5.875061623542953,5.8451740841538085,0.029887539389144457,6.070000171661377,6.710000038146973,-46.24069701686142,5.918835830688477,6.279514196069444,5.558157465307509
2021-11-26,6.130000114440918,6.239999771118164,6.110000133514404,6.170000076293945,5.736867427825928,11987000,SIRI,-0.006462116117023076,0.0,0.006462116117023076,0.004254046034909198,0.006979786795218855,0.6094807993022385,37.868162177919,5.735008239746094,5.853800978048026,5.837151368870262,0.01664960917776437,6.070000171661377,6.710000038146973,-52.05200208318277,5.923978066444397,6.27020200710188,5.577754125786913
2021-11-29,6.239999771118164,6.300000190734863,6.170000076293945,6.269999980926514,5.82984733581543,14818300,SIRI,0.016077496975399397,0.016077496975399397,0.0,0.0048474274732103195,0.006979786795218855,0.6944950634496173,40.98536953160424,5.74988489151001,5.850115802319935,5.836610329384719,0.013505472935215757,6.070000171661377,6.710000038146973,-37.5238884290224,5.933305978775024,6.257008709422428,5.609603248127621
2021-11-30,6.269999980926514,6.28000020980835,6.059999942779541,6.099999904632568,5.671781539916992,30802600,SIRI,-0.02748754109442375,0.0,0.02748754109442375,0.0048474274732103195,0.008610692496426875,0.5629544284878163,36.01860797902366,5.7536040306091305,5.822679761950251,5.824400789424147,-0.0017210274738959086,6.059999942779541,6.710000038146973,-59.725899369768086,5.925927472114563,6.266837099225117,5.5850178450040096
2021-12-01,6.199999809265137,6.25,6.010000228881836,6.010000228881836,5.588099956512451,23201000,SIRI,-0.014863944015881536,0.0,0.014863944015881536,0.004736423491785665,0.009672402783275556,0.4896842695566155,32.871681574671086,5.720131206512451,5.786590561113666,5.8068970240232805,-0.020306462909614353,6.010000228881836,6.710000038146973,-60.27148390401674,5.913901543617248,6.284905293374981,5.542897793859515
2021-12-02,6.039999961853027,6.28000020980835,6.03000020980835,6.25,5.811251640319824,20696000,SIRI,0.039156647346122675,0.039156647346122675,0.0,0.0061057960589976845,0.009672402783275556,0.6312594911323532,38.69767468412759,5.727569580078125,5.790384573299228,5.807219588193395,-0.016835014894167166,6.010000228881836,6.710000038146973,-28.392663245245593,5.903766727447509,6.274337096525887,5.533196358369132
2021-12-03,6.25,6.349999904632568,6.190000057220459,6.210000038146973,5.774059772491455,24619700,SIRI,-0.006420543094193709,0.0,0.006420543094193709,0.005672255727630955,0.010131013004289393,0.5598902819717402,35.89292711433684,5.73500804901123,5.787873065482647,5.804763305548807,-0.01689024006615991,6.010000228881836,6.710000038146973,-33.705788668438686,5.895398569107056,6.269926138179386,5.520871000034726
2021-12-06,6.289999961853027,6.420000076293945,6.25,6.320000171661377,5.876338005065918,16399800,SIRI,0.017558346448590667,0.017558346448590667,0.0,0.006710619389287805,0.010131013004289393,0.662383849122154,39.84542134910271,5.744306182861328,5.801483056187766,5.8100651351426675,-0.008582078954901817,6.010000228881836,6.679999828338623,-19.94959757054881,5.891214513778687,6.264570316756772,5.517858710800602
2021-12-07,6.340000152587891,6.369999885559082,6.159999847412109,6.199999809265137,5.764761447906494,22686800,SIRI,-0.019170006152821495,0.0,0.019170006152821495,0.006710619389287805,0.011500299158062357,0.5835169413469808,36.8494283901141,5.762902164459229,5.7958335779906465,5.806709306458506,-0.01087572846785978,6.010000228881836,6.679999828338623,-36.60282501275718,5.879127097129822,6.2524195338147965,5.505834660444847
2021-12-08,6.230000019073486,6.289999961853027,6.179999828338623,6.210000038146973,5.774059772491455,12732100,SIRI,0.0016116597042308278,0.0016116597042308278,0.0,0.0068257379395900075,0.011500299158062357,0.5935269896700714,37.24612093284702,5.800094127655029,5.792483761760002,5.804290822460946,-0.011807060700944838,6.010000228881836,6.650000095367432,-36.86570400178218,5.868899321556091,6.241923520328756,5.495875122783426
2021-12-09,6.170000076293945,6.21999979019165,6.130000114440918,6.159999847412109,5.727570056915283,20085100,SIRI,-0.008084066249552935,0.0,0.008084066249552935,0.0068257379395900075,0.008657338846600264,0.788433727792747,44.08515202661816,5.783357810974121,5.782497037937738,5.798607802790897,-0.016110764853159765,6.010000228881836,6.420000076293945,-68.88543343350794,5.855882143974304,6.229588790373385,5.482175497575223
2021-12-10,6.190000057220459,6.309999942779541,6.170000076293945,6.28000020980835,5.839145660400391,17425100,SIRI,0.01929312816609463,0.01929312816609463,0.0,0.00820381852288248,0.007172760146698797,1.1437463898271043,53.35269112310196,5.796374988555908,5.7912122106243,5.801610607058267,-0.010398396433966894,6.010000228881836,6.420000076293945,-41.671861479917006,5.842400002479553,6.196638177043019,5.4881618279160875
2021-12-13,6.28000020980835,6.329999923706055,6.25,6.289999961853027,5.84844446182251,14323100,SIRI,0.0015912268118449813,0.0015912268118449813,0.0,0.008317477580871408,0.005892015480278322,1.4116523639001903,58.534653875951975,5.790796279907227,5.8000171723471015,5.805079781485248,-0.005062609138146712,6.010000228881836,6.420000076293945,-39.403860288986685,5.827523279190063,6.151804600948978,5.503241957431149
2021-12-14,6.269999980926514,6.369999885559082,6.269999980926514,6.300000190734863,5.857741355895996,17638800,SIRI,0.0015883732195729472,0.0015883732195729472,0.0,0.00715018814442043,0.005892015480278322,1.2135385876621416,54.82346657185845,5.809392261505127,5.808897815970009,5.8089806388490075,-8.282287899863405e-05,6.010000228881836,6.420000076293945,-37.13632430521311,5.812181568145752,6.095806154412221,5.528556981879282
2021-12-15,6.289999961853027,6.400000095367432,6.28000020980835,6.380000114440918,5.932125091552734,15499700,SIRI,0.012618416495447926,0.012618416495447926,0.0,0.00782109251195029,0.005892015480278322,1.327405289094869,57.03369736738455,5.841005325317383,5.827855858367351,5.818102450160395,0.009753408206956138,6.010000228881836,6.420000076293945,-18.993943002819154,5.800559043884277,6.038801314768196,5.562316773000359
2021-12-16,6.389999866485596,6.429999828338623,6.329999923706055,6.340000152587891,5.894934177398682,14249600,SIRI,-0.0062891435467766765,0.0,0.0062891435467766765,0.00782109251195029,0.005879660296689293,1.330194623038711,57.08512970921111,5.874478149414062,5.838175599756786,5.823793689215083,0.014381910541703569,6.010000228881836,6.429999828338623,-27.39670505209451,5.7870769739151005,5.960203248889172,5.613950698941029
