Date,Open,High,Low,Close,Adj Close,Volume,Name,Return,Up,Down,avg_14up,avg_14down,RS_14,RSI,5MA,15MA,12Ewm,26Ewm,MACD,low_14,high_14,k_percent,r_percent,B_MA,BU,BL,dec_rsi,Signal_RSI_fuzz_system,dec_will,Signal_william_fuzz_system,prev_5MA,crossover,cross_MA,diff_MA,diff_MA_prev,fuzz_MA_strategy,Signal_Line,MACD_decision,diff_MACD,diff_MACD_prev,fuzz_MACD_strategy,dec_bollinger,diff_cl_BU,diff_cl_BL,prev_diff_cl_BU,prev_diff_cl_BL,fuzz_BB_strategy
2019-10-10,1.098587155342102,1.1033873558044434,1.0980443954467771,1.098780393600464,1.098780393600464,0,EURUSD=X,0.0025240028453328,0.0025240028453328,0.0,0.0010283138850119,0.0014218147428606,0.7232404152337014,41.96979184332891,1.097640371322632,1.0971787691116333,1.0974504032995327,1.1000215037012464,-0.0025711004017137,1.0881510972976685,1.1033873558044434,69.76316592468712,-30.236834075312878,1.0991528272628783,1.109303870264171,1.0890017842615851,0,0,0,0,1.0971584796905518,bullish crossover,1,0.0004616022109986684,-0.00031119187672934423,0,-0.003140925213686651,0,0.0005698248119729511,0.0003711757885526885,0,0,-0.01052347666370701,0.009778609338878974,-0.013466491880399722,0.006925430479033379,0
2019-10-11,1.1014429330825806,1.1061996221542358,1.1003884077072144,1.1011033058166504,1.1011033058166504,0,EURUSD=X,0.0021118508038712,0.0021118508038712,0.0,0.0011791603710027,0.0012310924980187,0.9578162265633032,48.92268301630268,1.0983533859252932,1.0969289700190226,1.0980123883021662,1.1001016371912764,-0.0020892488891102,1.0881510972976685,1.1061996221542358,71.76325279718894,-28.236747202811056,1.0989166080951691,1.108623816992755,1.0892093991975833,0,0,0,-1,1.097640371322632,,0,0.0014244159062706263,0.0004616022109986684,0,-0.002930589948771361,0,0.0008413410596611608,0.0005698248119729511,0,0,-0.007520511176104527,0.011893906619067085,-0.01052347666370701,0.009778609338878974,0
2019-10-14,1.1028155088424685,1.104300022125244,1.1015156507492063,1.1030004024505615,1.1030004024505615,0,EURUSD=X,0.0017214227218683,0.0017214227218683,0.0,0.0013021191368504,0.0010667795701391,1.2206074931494018,54.96727795952184,1.0992215394973757,1.0970020532608031,1.098779775094227,1.1003163605438162,-0.0015365854495892,1.0881510972976685,1.1061996221542358,82.27434247896329,-17.725657521036712,1.098649615049362,1.1075234493086568,1.0897757807900674,0,0,-1,-1,1.0983533859252932,,0,0.002219486236572532,0.0014244159062706263,0,-0.002651789048934929,0,0.0011152035993457288,0.0008413410596611608,0,0,-0.0045230468580952365,0.013224621660494096,-0.007520511176104527,0.011893906619067085,0
2019-10-15,1.1025844812393188,1.1045451164245603,1.0992755889892578,1.1029006242752075,1.1029006242752075,0,EURUSD=X,-9.046477989101132e-05,0.0,9.046477989101132e-05,0.0011519798249934,0.0010732413401313,1.0733651248026763,51.769228292813565,1.100359058380127,1.0972372770309449,1.099413751891301,1.1005077874868825,-0.0010940355955812,1.0881510972976685,1.1061996221542358,81.72150962338675,-18.278490376613256,1.0987649261951449,1.107803572939814,1.0897262794504754,0,0,-1,-1,1.0992215394973757,,0,0.0031217813491821733,0.002219486236572532,0,-0.002340238358264183,0,0.0012462027626829832,0.0011152035993457288,0,0,-0.004902948664606388,0.01317434482473212,-0.0045230468580952365,0.013224621660494096,0
2019-10-16,1.103399634361267,1.1076282262802124,1.102353572845459,1.1034727096557615,1.1034727096557615,0,EURUSD=X,0.0005185753331737,0.0005185753331737,0.0,0.0011890209202201,0.0006573944589906,1.8086871648503329,64.39617724200028,1.101851487159729,1.097356422742208,1.1000382069319872,1.1007274113512435,-0.0006892044192565,1.0881510972976685,1.1076282262802124,78.66463466881993,-21.335365331180068,1.098565125465393,1.1069464343572348,1.0901838165735511,0,0,0,-1,1.100359058380127,,0,0.004495064417521011,0.0031217813491821733,0,-0.0020100315704626465,0,0.0013208271512061467,0.0012462027626829832,0,0,-0.0034737247014733352,0.013288893082210373,-0.004902948664606388,0.01317434482473212,0
2019-10-17,1.1074295043945312,1.1139951944351196,1.1065863370895386,1.107493281364441,1.107493281364441,0,EURUSD=X,0.0036369407370319,0.0036369407370319,0.0,0.0014488024014367,0.0004605073716973,3.146100346009105,75.88095037394437,1.1035940647125244,1.0981699546178183,1.101185141460057,1.101228586907777,-4.3445447719836494e-05,1.0881510972976685,1.1139951944351196,74.841786748833,-25.158213251166995,1.098782593011856,1.1078608583127447,1.0897043277109673,-1,-1,0,-1,1.101851487159729,,0,0.005424110094706114,0.004495064417521011,0,-0.0016167143459140847,0,0.0015732688981942482,0.0013208271512061467,0,0,-0.00036757694830380494,0.01778895365347366,-0.0034737247014733352,0.013288893082210373,0
2019-10-18,1.1127183437347412,1.1161960363388062,1.1115063428878784,1.1127183437347412,1.1127183437347412,0,EURUSD=X,0.0047068234015579,0.0047068234015579,0.0,0.0016545935555867,0.0004605073716973,3.59297952058451,78.22764078267133,1.105917072296143,1.0995328187942506,1.102959480271547,1.1020796800060706,0.0008798002654764,1.0881510972976685,1.1161960363388062,87.5995715342305,-12.400428465769496,1.0991759955883027,1.1098950258086486,1.0884569653679568,-1,-1,-1,-1,1.1035940647125244,,0,0.006384253501892312,0.005424110094706114,0,-0.0011174114236359878,0,0.001997211689112388,0.0015732688981942482,0,-1,0.0028233179260925834,0.024261378366784436,-0.00036757694830380494,0.01778895365347366,-1
2019-10-21,1.1156107187271118,1.118067979812622,1.1140000820159912,1.1155734062194824,1.1155734062194824,0,EURUSD=X,0.0025625585582882,0.0025625585582882,0.0,0.0018376334526072,0.0001788970581545,10.272016049696246,91.1284725324096,1.1084316730499268,1.1009529511133829,1.104900084263537,1.1030792152811382,0.0018208689823988,1.090524435043335,1.118067979812622,90.94316430933296,-9.056835690667036,1.099859458208084,1.112819749360628,1.08689916705554,-1,-1,-1,-1,1.105917072296143,,0,0.007478721936543975,0.006384253501892312,0,-0.0005297553424290303,0,0.0023506243248278304,0.001997211689112388,0,-1,0.0027536568588544252,0.028674239163942516,0.0028233179260925834,0.024261378366784436,-1
2019-10-22,1.115200161933899,1.116071343421936,1.1124708652496338,1.1151753664016724,1.1151753664016724,0,EURUSD=X,-0.0003568665615058,0.0,0.0003568665615058,0.0016068069555956,0.0002043875268335,7.861570519927285,88.71531860237111,1.1108866214752198,1.1026335954666138,1.1064808969001731,1.1039752264752518,0.0025056704249213,1.0941877365112305,1.118067979812622,87.8870019268977,-12.112998073102306,1.1006496131420136,1.1153014047690315,1.0859978215149957,-1,-1,-1,-1,1.1084316730499268,,0,0.008253026008606001,0.007478721936543975,0,7.732981104103582e-05,0,0.0024283406138802645,0.0023506243248278304,0,0,-0.0001260383673591381,0.029177544886676676,0.0027536568588544252,0.028674239163942516,0
2019-10-23,1.1129660606384275,1.1133378744125366,1.1108025312423706,1.112928867340088,1.112928867340088,0,EURUSD=X,-0.0020165123236275,0.0,0.0020165123236275,0.0014191086566978,0.0003484241213783,4.0729345921392985,80.28754398786182,1.1127778530120849,1.1039292732874553,1.1074728923524677,1.1046384591319065,0.0028344332205614,1.094666838645935,1.118067979812622,78.03905187388884,-21.96094812611117,1.101211780309677,1.1168598343257818,1.0855637262935722,-1,-1,0,-1,1.1108866214752198,,0,0.008848579724629602,0.008253026008606001,0,0.0006287504929451086,0,0.002205682727616291,0.0024283406138802645,0,0,-0.003930966985693951,0.027365141046515662,-0.0001260383673591381,0.029177544886676676,0
2019-10-24,1.1132633686065674,1.1165698766708374,1.109385371208191,1.1132385730743408,1.1132385730743408,0,EURUSD=X,0.000278241187638,0.000278241187638,0.0,0.0013629740546147,0.0003484241213783,3.911824615421812,79.64096688509056,1.1139269113540649,1.1050537824630735,1.1083599201558327,1.1052755046091236,0.0030844155467091,1.094666838645935,1.118067979812622,79.36251611029887,-20.637483889701123,1.10210919380188,1.118373882112286,1.0858445054914738,-1,-1,0,-1,1.1127778530120849,,0,0.008873128890991344,0.008848579724629602,0,0.001119883503697907,0,0.001964532043011193,0.002205682727616291,0,0,-0.005135309037945124,0.027394067582867,-0.003930966985693951,0.027365141046515662,0
2019-10-25,1.1104449033737185,1.1125946044921875,1.10804545879364,1.1103955507278442,1.1103955507278442,0,EURUSD=X,-0.0025570968400006,0.0,0.0025570968400006,0.0012900296849115,0.0005310738956641,2.429096394011785,70.83779850148584,1.1134623527526857,1.1059109369913738,1.1086730940899885,1.1056547672845844,0.0030183268054038,1.094666838645935,1.118067979812622,67.21344044665645,-32.78655955334356,1.1030152022838593,1.118989577942158,1.0870408266255605,-1,-1,0,0,1.1139269113540649,,0,0.007551415761311908,0.008873128890991344,0,0.001499572164039086,0,0.0015187546413647141,0.001964532043011193,0,0,-0.008594027214313682,0.023354724102283786,-0.005135309037945124,0.027394067582867,0
2019-10-28,1.1084753274917605,1.1106668710708618,1.107714056968689,1.108426213264465,1.108426213264465,0,EURUSD=X,-0.0017751204828273,0.0,0.0017751204828273,0.0012900296849115,0.0005637562704754,2.28827554117254,69.588923206739,1.112032914161682,1.106562042236328,1.108635112424523,1.1058600595793906,0.0027750528451324,1.095554232597351,1.118067979812622,57.173870453617845,-42.82612954638215,1.1037229418754575,1.119315893377638,1.0881299903732775,0,-1,0,0,1.1134623527526857,,0,0.005470871925354004,0.007551415761311908,0,0.0017546683002577488,0,0.001020384544874651,0.0015187546413647141,0,0,-0.010889680113172817,0.0202962228911876,-0.008594027214313682,0.023354724102283786,0
2019-10-29,1.1102476119995115,1.1118770837783811,1.1075055599212646,1.1099148988723757,1.1099148988723757,0,EURUSD=X,0.0013421613323955,0.0013421613323955,0.0,0.0013858983515112,0.0004854329277037,2.8549739261961995,74.05948732351803,1.1109808206558227,1.107408833503723,1.1088320026472696,1.1061604180455378,0.0026715846017317,1.0980443954467771,1.118067979812622,59.28260998988071,-40.71739001011929,1.104720401763916,1.119114082993165,1.0903267205346672,-1,-1,0,0,1.112032914161682,,0,0.0035719871520996094,0.005470871925354004,0,0.001938051560552539,0,0.000733533041179161,0.001020384544874651,0,0,-0.009199184120789239,0.01958817833770854,-0.010889680113172817,0.0202962228911876,0
2019-10-30,1.111222267150879,1.1125946044921875,1.1103339195251465,1.1114816665649414,1.1114816665649414,0,EURUSD=X,0.0014106152649588,0.0014106152649588,0.0,0.0013063706671988,0.0004854329277037,2.691145558210081,72.90813964852357,1.1106913805007934,1.1084402402242024,1.1092396432499882,1.1065545846025306,0.0026850586474576,1.0992755889892578,1.118067979812622,64.95223354182261,-35.047766458177385,1.1056198000907898,1.119289538506156,1.0919500616754234,-1,-1,0,0,1.1109808206558227,,0,0.0022511402765910127,0.0035719871520996094,0,0.0020874529779335515,0,0.0005976056695240484,0.000733533041179161,0,0,-0.0078078719412146835,0.019531604889517995,-0.009199184120789239,0.01958817833770854,0
2019-10-31,1.1154240369796753,1.1176930665969849,1.113374948501587,1.1154489517211914,1.1154489517211914,0,EURUSD=X,0.0035630111874572,0.0035630111874572,0.0,0.0014100249803121,0.0004854329277037,2.904675187532113,74.38967514652522,1.1111334562301636,1.109551477432251,1.1101949214763271,1.1072134266113205,0.0029814948650066,1.0992755889892578,1.118067979812622,86.06335874957182,-13.936641250428186,1.1065737009048462,1.1201884413208063,1.092958960488886,-1,-1,-1,-1,1.1106913805007934,,0,0.0015819787979125532,0.0022511402765910127,0,0.0022662613553481614,0,0.0007152335096584387,0.0005976056695240484,0,0,-0.004739489599614899,0.02248999123230533,-0.0078078719412146835,0.019531604889517995,0
2019-11-01,1.1156107187271118,1.1174432039260864,1.1130775213241575,1.1157102584838867,1.1157102584838867,0,EURUSD=X,0.0002342340812747,0.0002342340812747,0.0,0.0013037972202697,0.0004854329277037,2.685844214229808,72.8691734680664,1.112196397781372,1.1105252742767333,1.1110434348621054,1.107842821564844,0.0032006132972615,1.0992755889892578,1.118067979812622,87.45385113104376,-12.54614886895624,1.1074823021888731,1.1209831120557046,1.093981492322042,-1,-1,-1,-1,1.1111334562301636,,0,0.0016711235046387163,0.0015819787979125532,0,0.0024531317437308294,0,0.0007474815535306704,0.0007152335096584387,0,0,-0.005272853571817837,0.021728766161844826,-0.004739489599614899,0.02248999123230533,0
2019-11-04,1.1169440746307373,1.1177005767822266,1.114199995994568,1.1166571378707886,1.1166571378707886,0,EURUSD=X,0.0008483186461446,0.0008483186461446,0.0,0.00136439140928,0.0004789711577115,2.8485878268724645,74.01644330375994,1.1138425827026368,1.1114357233047485,1.111907081478826,1.1084957338838028,0.003411347595023,1.102353572845459,1.118067979812622,91.02198419080275,-8.97801580919725,1.1083821773529052,1.1218059113110643,1.094958443394746,-1,-1,-1,-1,1.112196397781372,,0,0.002406859397888317,0.0016711235046387163,0,0.0026447749139892635,0,0.0007665726810337364,0.0007474815535306704,0,0,-0.005148773440275756,0.021698694476042668,-0.005272853571817837,0.021728766161844826,0
2019-11-05,1.1128298044204712,1.1138995885849,1.1064640283584597,1.1128545999526978,1.1128545999526978,0,EURUSD=X,-0.0034110980809337,0.0,0.0034110980809337,0.0013273503140533,0.0007226210206353,1.83685538636324,64.74970120764708,1.1144305229187013,1.112099321683248,1.1120528535517291,1.1088186128518691,0.00323424069986,1.1064640283584597,1.118067979812622,55.072374436259295,-44.92762556374071,1.1091642558574677,1.1216369948132576,1.0966915169016778,0,0,0,0,1.1138425827026368,,0,0.002331201235453273,0.002406859397888317,0,0.002762668071163411,0,0.0004715726286965891,0.0007665726810337364,0,0,-0.008782394860559872,0.01616308305101999,-0.005148773440275756,0.021698694476042668,0
2019-11-06,1.107444167137146,1.1095085144042969,1.1067456007003784,1.107419729232788,1.107419729232788,0,EURUSD=X,-0.0048956847391239,0.0,0.0048956847391239,0.0010675688328368,0.0010723127877156,0.9955759598009176,49.8891538010028,1.1136181354522705,1.1123624563217165,1.111340065194969,1.1087149918430483,0.0026250733519206,1.1064640283584597,1.118067979812622,8.235995109972459,-91.76400489002754,1.1097347140312197,1.1206165592731223,1.0988528687893169,0,0,1,1,1.1144305229187013,,0,0.0012556791305540216,0.002331201235453273,0,0.002735149127314849,-1,-0.00011007577539424865,0.0004715726286965891,0,0,-0.013196830040334229,0.008566860443471214,-0.008782394860559872,0.01616308305101999,0
2019-11-07,1.1070642471313477,1.109139323234558,1.1038014888763428,1.1070396900177002,1.1070396900177002,0,EURUSD=X,-0.000343234304061,0.0,0.000343234304061,0.0007313671612969,0.00109682952372,0.666801125863613,40.00484014060921,1.1119362831115722,1.1123322168986003,1.1106784690138507,1.108590895411541,0.0020875736023096,1.1038014888763428,1.118067979812622,22.69795113473044,-77.30204886526955,1.1101476788520812,1.1198411314426306,1.1004542262615318,0,0,0,0,1.1136181354522705,bearish crossover,-1,-0.0003959337870280688,0.0012556791305540216,0,0.002605634022313799,0,-0.0005180604200041993,-0.00011007577539424865,0,0,-0.012801441424930449,0.006585463756168419,-0.013196830040334229,0.008566860443471214,0
2019-11-08,1.103460431098938,1.103813648223877,1.1017802953720093,1.1019697189331057,1.1019697189331057,0,EURUSD=X,-0.0045902746872285,0.0,0.0045902746872285,0.0005483272642763,0.0014247062870934,0.3848703899489358,27.791076532665784,1.109188175201416,1.1116156419118246,1.1093386613091207,1.1081004378946198,0.0012382234145009,1.1017802953720093,1.1177005767822266,1.189825457324175,-98.81017454267582,1.110190999507904,1.1197206228073873,1.1006613762084207,1,1,1,1,1.1119362831115722,bearish crossover,-1,-0.002427466710408499,-0.0003959337870280688,0,0.0023321519007512195,0,-0.0010939284862503194,-0.0005180604200041993,0,0,-0.017750903874281576,0.001308342724684941,-0.012801441424930449,0.006585463756168419,0
2019-11-11,1.102280616760254,1.1043622493743896,1.101722002029419,1.102244257926941,1.102244257926941,0,EURUSD=X,0.000249103760467,0.000249103760467,0.0,0.000566120390024,0.0013992158184144,0.4045983347054402,28.805269428878333,1.1063055992126465,1.110727032025655,1.1082472146349394,1.1076666467859029,0.0005805678490364,1.101722002029419,1.1177005767822266,3.2684761037914623,-96.73152389620854,1.110153192281723,1.1198081075729025,1.1004982769905436,1,1,1,1,1.109188175201416,,0,-0.004421432813008552,-0.002427466710408499,0,0.0019818350904082555,0,-0.0014012672413718555,-0.0010939284862503194,0,0,-0.017563849645961582,0.0017459809363973289,-0.017750903874281576,0.001308342724684941,0
2019-11-12,1.1034847497940063,1.1041183471679688,1.1003884077072144,1.1035456657409668,1.1035456657409668,0,EURUSD=X,0.0011799926648197,0.0011799926648197,0.0,0.0006504055803682,0.0012551792238696,0.5181774586445932,34.13154738229446,1.1044438123703002,1.1099517186482748,1.107523899420482,1.1073613889307223,0.0001625104897597,1.1003884077072144,1.1177005767822266,18.237218109829577,-81.76278189017042,1.110185444355011,1.119742161028059,1.1006287276819633,0,0,1,1,1.1063055992126465,,0,-0.005507906277974595,-0.004421432813008552,0,0.0016179701702785443,0,-0.0014554596805188443,-0.0014012672413718555,0,0,-0.016196495287092105,0.0029169380590035043,-0.017563849645961582,0.0017459809363973289,0
2019-11-13,1.1012123823165894,1.1020498275756836,1.1001100540161133,1.1012367010116575,1.1012367010116575,0,EURUSD=X,-0.002094506567395,0.0,0.002094506567395,0.0006305312098227,0.0014047868358264,0.4488447597473049,30.979492918591816,1.1032072067260743,1.109172240893046,1.1065566381268168,1.106907708344125,-0.0003510702173081,1.1001100540161133,1.1177005767822266,6.404852263484777,-93.59514773651524,1.1100736439228058,1.120005948187198,1.1001413396584137,0,0,1,1,1.1044438123703002,,0,-0.005965034166971694,-0.005507906277974595,0,0.0012241620927612156,0,-0.0015752323100693155,-0.0014554596805188443,0,0,-0.018769247175540515,0.00109536135324384,-0.016196495287092105,0.0029169380590035043,0
2019-11-14,1.1008729934692385,1.1017826795578003,1.0990822315216064,1.101321578025818,1.101321578025818,0,EURUSD=X,7.707129932534029e-05,7.707129932534029e-05,0.0,0.0006360363026316,0.0012221370615406,0.5204296004490948,34.229115264223594,1.1020635843276978,1.1083777745564778,1.1057512442651247,1.1064939209131393,-0.0007426766480145,1.0990822315216064,1.1177005767822266,12.027634426503608,-87.97236557349639,1.1097650587558747,1.1203939821893012,1.0991361353224482,0,0,1,1,1.1032072067260743,,0,-0.006314190228779992,-0.005965034166971694,0,0.0008307943446060725,0,-0.0015734709926205725,-0.0015752323100693155,0,0,-0.019072404163483103,0.0021854427033698443,-0.018769247175540515,0.00109536135324384,0
2019-11-15,1.102292776107788,1.1055831909179688,1.1015278100967407,1.1020498275756836,1.1020498275756836,0,EURUSD=X,0.0006610320661621,0.0006610320661621,0.0,0.000683252878786,0.0010953427413387,0.623779985021872,38.41530199754678,1.1020796060562137,1.1078213930130003,1.1051817955436722,1.1061647288140684,-0.0009829332703961,1.0990822315216064,1.1177005767822266,15.939096694881613,-84.06090330511839,1.1092316329479217,1.120298307450327,1.0981649584455164,0,0,1,1,1.1020635843276978,,0,-0.005741786956786621,-0.006314190228779992,0,0.00046804882160563806,0,-0.001450982092001738,-0.0015734709926205725,0,0,-0.018248479874643397,0.003884869130167168,-0.019072404163483103,0.0021854427033698443,0
2019-11-18,1.1053999662399292,1.1090999841690063,1.1053999662399292,1.105509877204895,1.105509877204895,0,EURUSD=X,0.0031347305851583,0.0031347305851583,0.0,0.0008112935396977,0.0010953427413387,0.7406755064685507,42.55103858910608,1.1027327299118042,1.1076269706090291,1.105232269645399,1.106116221287463,-0.000883951642064,1.0990822315216064,1.1177005767822266,34.52318448989,-65.47681551011,1.1087284564971924,1.119492023195691,1.0979648897986938,0,0,0,0,1.1020796060562137,,0,-0.004894240697224994,-0.005741786956786621,0,0.00019764872887171047,0,-0.0010816003709357104,-0.001450982092001738,0,0,-0.013982145990796058,0.007544987406201242,-0.018248479874643397,0.003884869130167168,0
2019-11-19,1.1072235107421875,1.1085245609283447,1.1064271926879885,1.1072357892990112,1.1072357892990112,0,EURUSD=X,0.0015599736293653,0.0015599736293653,0.0,0.0008219619942981,0.0010953427413387,0.7504153387583322,42.87070172103519,1.103470754623413,1.107448363304138,1.1055405034382624,1.1061991522512815,-0.0006586488130191,1.0990822315216064,1.1177005767822266,43.79313877399444,-56.20686122600556,1.1083314776420594,1.1186711998430154,1.0979917554411034,0,0,0,0,1.1027327299118042,,0,-0.003977608680725053,-0.004894240697224994,0,2.6389220493548368e-05,0,-0.0006850380335126484,-0.0010816003709357104,0,0,-0.01143541054400421,0.00924403385790784,-0.013982145990796058,0.007544987406201242,0
2019-11-20,1.108033299446106,1.1082788705825806,1.1053632497787476,1.1080001592636108,1.1080001592636108,0,EURUSD=X,0.0006901025558302,0.0006901025558302,0.0,0.0006167542348962,0.0010953427413387,0.5630696325630966,36.023323646802865,1.1048234462738038,1.1072162628173827,1.1059189120267774,1.1063325601781209,-0.0004136481513434,1.0990822315216064,1.1177005767822266,47.898605473101895,-52.101394526898105,1.1080850422382356,1.1181958075675236,1.0979742769089476,0,0,0,0,1.103470754623413,,0,-0.002392816543578924,-0.003977608680725053,0,-6.161825387384131e-05,0,-0.0003520298974695587,-0.0006850380335126484,0,0,-0.01019564830391273,0.010025882354663285,-0.01143541054400421,0.00924403385790784,0
2019-11-21,1.107898235321045,1.1096439361572266,1.106378197669983,1.1078859567642212,1.1078859567642212,0,EURUSD=X,-0.0001030761451725,0.0,0.0001030761451725,0.0006000232290909,0.0011027053231367,0.544137419581943,35.23892450772043,1.1061363220214844,1.1067120631535847,1.1062215342940764,1.106447626591906,-0.0002260922978296,1.0990822315216064,1.1177005767822266,47.285218527103,-52.71478147289701,1.1078174114227295,1.1176328580432653,1.0980019648021937,0,0,0,0,1.1048234462738038,,0,-0.0005757411321003492,-0.002392816543578924,0,-9.451306266499305e-05,0,-0.00013157923516460694,-0.0003520298974695587,0,0,-0.009746901279044096,0.009883991962027494,-0.01019564830391273,0.010025882354663285,0
2019-11-22,1.1065618991851809,1.1078613996505735,1.102864146232605,1.1065863370895386,1.1065863370895386,0,EURUSD=X,-0.0011737512611884,0.0,0.0011737512611884,0.0005394290400805,0.0011865446989359,0.4546217606166222,31.253606464948348,1.1070436239242554,1.1061038017272948,1.106277657801071,1.1064579014435827,-0.000180243642512,1.0990822315216064,1.1138995885849,50.64402197961334,-49.35597802038665,1.1076269507408143,1.1173793857946106,1.097874515687018,0,0,0,0,1.1061363220214844,,0,0.000939822196960538,-0.0005757411321003492,0,-0.00011165917863439445,0,-6.858446387760555e-05,-0.00013157923516460694,0,0,-0.010793048705072028,0.008711821402520581,-0.009746901279044096,0.009883991962027494,0
2019-11-25,1.1024142503738403,1.1033873558044434,1.100618600845337,1.1022562980651855,1.1022562980651855,0,EURUSD=X,-0.0039206455924227,0.0,0.0039206455924227,0.0005394290400805,0.0012229409497566,0.4410916489368897,30.608160782993096,1.1063929080963135,1.1051437457402546,1.105658987072473,1.1061466715637014,-0.0004876844912284,1.0990822315216064,1.1096439361572266,30.05259712408858,-69.94740287591142,1.10731845498085,1.1173507622342365,1.0972861477274638,0,1,0,0,1.1070436239242554,,0,0.001249162356058875,0.000939822196960538,0,-0.00018686424115319558,0,-0.00030082025007520445,-6.858446387760555e-05,0,0,-0.015094464169050914,0.004970150337721746,-0.010793048705072028,0.008711821402520581,0
2019-11-26,1.1012003421783447,1.102657437324524,1.1008002758026123,1.1014429330825806,1.1014429330825806,0,EURUSD=X,-0.0007381815159192,0.0,0.0007381815159192,0.0005394290400805,0.0009259764338134,0.5825515859610823,36.81090658459005,1.1052343368530273,1.1043829679489137,1.1050103633817203,1.105798246491026,-0.0007878831093055,1.0990822315216064,1.1096439361572266,22.35152035034651,-77.6484796496535,1.1068948566913606,1.1171778592572017,1.0966118541255196,0,0,0,0,1.1063929080963135,,0,0.0008513689041136363,0.001249162356058875,0,-0.00030706801478365647,0,-0.0004808150945218436,-0.00030082025007520445,0,0,-0.015734926174621133,0.004831078957060919,-0.015094464169050914,0.004970150337721746,0
2019-11-27,1.1022076606750488,1.1022076606750488,1.09933602809906,1.1022562980651855,1.1022562980651855,0,EURUSD=X,0.0007381815159192,0.0007381815159192,0.0,0.0005921562912176,0.000901459697809,0.656886040115693,39.64581897677318,1.1040855646133425,1.1040387392044066,1.1045866610253303,1.1055358799409636,-0.0009492189156332,1.0990822315216064,1.1096439361572266,30.05259712408858,-69.94740287591142,1.1064335882663727,1.1166778442026468,1.0961893323300986,0,0,0,0,1.1052343368530273,,0,4.682540893585774e-05,0.0008513689041136363,-1,-0.0004354981949535652,0,-0.0005137207206796347,-0.0004808150945218436,0,0,-0.014421546137461272,0.0060669657350869155,-0.015734926174621133,0.004831078957060919,0
2019-11-28,1.1006064414978027,1.1019283533096311,1.100158452987671,1.1004853248596191,1.1004853248596191,0,EURUSD=X,-0.0016079721459086,0.0,0.0016079721459086,0.0005921562912176,0.0006884380877147,0.8601445820397668,46.24073796976381,1.102605438232422,1.1036017815272012,1.1039556862306057,1.105161764749753,-0.0012060785191474,1.0990822315216064,1.1096439361572266,13.284724260141312,-86.71527573985868,1.105685406923294,1.11532520661993,1.096045607226658,0,0,1,1,1.1040855646133425,bearish crossover,-1,-0.0009963432947792672,4.682540893585774e-05,0,-0.0005896142597923322,0,-0.0006164642593550677,-0.0005137207206796347,0,0,-0.014839881760310814,0.004439717632961138,-0.014421546137461272,0.0060669657350869155,0
2019-11-29,1.1011276245117188,1.102669596672058,1.0982855558395386,1.101176142692566,1.101176142692566,0,EURUSD=X,0.000627542304572,0.000627542304572,0.0,0.0006191876157966,0.0006884380877147,0.8994092959789158,47.35205297157289,1.1015233993530271,1.1035488764444987,1.1035280641478302,1.1048665334862575,-0.0013384693384272,1.0982855558395386,1.1096439361572266,25.44893525466777,-74.55106474533223,1.104958701133728,1.1135508768327955,1.0963665254346604,0,0,0,0,1.102605438232422,,0,-0.002025477091471606,-0.0009963432947792672,0,-0.0007393852755193058,0,-0.0005990840629078942,-0.0006164642593550677,0,0,-0.012374734140229604,0.0048096172579055185,-0.014839881760310814,0.004439717632961138,0
2019-12-02,1.101770520210266,1.1089179515838623,1.1003763675689695,1.1019041538238523,1.1019041538238523,0,EURUSD=X,0.0006609029720221,0.0006609029720221,0.0,0.0005821097805967,0.0006884380877147,0.8455513879673133,45.81565127257724,1.1014529705047609,1.103526202837626,1.1032782317902952,1.104647097955709,-0.0013688661654138,1.0982855558395386,1.1096439361572266,31.858397791792843,-68.14160220820716,1.104221051931381,1.1109059186689445,1.097536185193818,0,0,0,0,1.1015233993530271,,0,-0.0020732323328651603,-0.002025477091471606,0,-0.0008652814534982048,0,-0.0005035847119155951,-0.0005990840629078942,0,0,-0.009001764845092186,0.004367968630034413,-0.012374734140229604,0.0048096172579055185,0
2019-12-03,1.1076037883758545,1.1092623472213743,1.1066476106643677,1.1079105138778689,1.1079105138778689,0,EURUSD=X,0.0054360892186956,0.0054360892186956,0.0,0.0009704018676464,0.0005388304757579,1.8009409476726597,64.2977121373832,1.1027464866638184,1.1038171927134195,1.1039908905729987,1.1048888324684618,-0.0008979418954631,1.0982855558395386,1.1096439361572266,84.7388251592677,-15.261174840732297,1.1039738476276395,1.10959555619603,1.0983521390592494,0,0,-1,-1,1.1014529705047609,,0,-0.0010707060496011334,-0.0020732323328651603,0,-0.0008718135418911839,0,-2.6128353571916148e-05,-0.0005035847119155951,0,0,-0.001685042318161134,0.00955837481861943,-0.009001764845092186,0.004367968630034413,0
