Date,Open,High,Low,Close,Adj Close,Volume,Name,Return,Up,Down,avg_14up,avg_14down,RS_14,RSI,5MA,12Ewm,26Ewm,MACD,low_14,high_14,k_percent,B_MA,BU,BL
2021-11-19,83.0199966430664,83.68000030517578,82.62999725341797,83.37999725341797,77.4610824584961,2477700,AEP,0.006738712618630238,0.006738712618630238,0.0,0.0039012276073917235,0.004717716679080703,0.8269313044360092,45.263404399942154,77.08577117919921,77.25879561869503,77.48985126639951,-0.23105564770447984,81.80999755859375,85.87000274658203,-107.11599859438921,77.52959518432617,78.80364638229173,76.2555439863606
2021-11-22,83.30999755859375,85.05999755859375,82.95999908447266,84.30000305175781,78.3157958984375,3014900,AEP,0.010973669855124157,0.010973669855124157,0.0,0.004542557738878398,0.004717716679080703,0.9628720942529263,49.05424541273524,77.34961242675782,77.42141104634771,77.55103235025418,-0.1296213039064611,81.80999755859375,85.87000274658203,-86.06397032432402,77.54897232055664,78.8598101051761,76.23813453593719
2021-11-23,84.44999694824219,84.87000274658203,83.58999633789062,84.30999755859375,78.32508850097656,2166000,AEP,0.00011864849442844161,0.00011864849442844161,0.0,0.004551032631337572,0.0044072059700943,1.0326344314786347,50.80276194708792,77.67476806640624,77.56043834705984,77.60836984290027,-0.047931495840430216,81.80999755859375,85.56999969482422,-92.68369887446204,77.58031921386718,78.93541518368346,76.22522324405091
2021-11-24,84.76000213623047,84.76000213623047,83.69999694824219,83.81999969482422,77.86986541748047,2539200,AEP,-0.005828925467532997,0.0,0.005828925467532997,0.004551032631337572,0.003943495101789881,1.1540606781207716,53.57605242242238,77.78253631591797,77.60804251173994,77.62773988546176,-0.019697373721825784,81.80999755859375,85.56999969482422,-104.79068889741107,77.59442710876465,78.95570792423575,76.23314629329354
2021-11-26,83.5199966430664,83.94999694824219,82.29000091552734,82.55000305175781,76.69001770019531,1636800,AEP,-0.015267488711378618,0.0,0.015267488711378618,0.003578515997390167,0.005034030009745497,0.7108650505583863,41.55003635888036,77.73236999511718,77.46680792534846,77.55827898284943,-0.09147105750096785,81.80999755859375,85.19000244140625,-151.4784752067608,77.53067512512207,78.93753495095635,76.1238152992878
2021-11-29,82.70999908447266,83.76000213623047,82.19000244140625,83.30999755859375,77.39606475830078,2899200,AEP,0.009164383808515808,0.009164383808515808,0.0,0.004233114840855582,0.004070024911960323,1.040070990331287,50.98209793975797,77.71936645507813,77.45592436118727,77.54626311436435,-0.09033875317707896,81.80999755859375,85.05999755859375,-135.81331693209137,77.50222549438476,78.89504192080527,76.10940906796425
2021-11-30,83.20999908447266,83.20999908447266,80.68000030517578,81.05000305175781,75.2965087890625,4122300,AEP,-0.027502166679196804,0.0,0.027502166679196804,0.004233114840855582,0.005965687731502379,0.7095770062690707,41.50599848190695,77.11550903320312,77.12370658086039,77.37961464582348,-0.25590806496309426,80.68000030517578,85.05999755859375,-122.91084228220069,77.34947052001954,78.9969091711607,75.70203186887838
2021-12-01,81.56999969482422,82.52999877929688,80.22000122070312,80.27999877929688,74.5811538696289,3494100,AEP,-0.009545923507765508,0.0,0.009545923507765508,0.0032591905768921997,0.006647539410628488,0.490285258283871,32.898752474305226,76.3667221069336,76.73254462528631,77.17232125499424,-0.43977662970793574,80.22000122070312,85.05999755859375,-116.50519871119882,77.15312423706055,79.12353279763329,75.18271567648782
2021-12-02,80.86000061035156,82.19999694824219,80.48999786376953,81.30999755859375,75.53804016113281,3442200,AEP,0.012748526362264201,0.012748526362264201,0.0,0.004169799602768214,0.005302774127471631,0.7863430541320038,44.019711237049776,75.90035705566406,76.54877470772423,77.05126339618968,-0.5024886884654478,80.22000122070312,85.05999755859375,-96.73480582860961,77.0216495513916,79.05690098054173,74.98639812224148
2021-12-03,81.98999786376953,82.56999969482422,81.02999877929688,82.33999633789062,76.49491882324219,2809100,AEP,0.012587945452902538,0.012587945452902538,0.0,0.005068938563689824,0.004790800415532244,1.0580567178828468,51.41047419583681,75.86133728027343,76.5404891870347,77.01005268708246,-0.46956350004776937,80.22000122070312,85.05999755859375,-76.96457057825809,76.98587799072266,79.03228305944404,74.93947292200127
2021-12-06,82.97000122070312,84.66999816894531,82.83999633789062,83.48999786376953,77.56328582763672,3864700,AEP,0.01386987643901616,0.01386987643901616,0.0,0.005314590680032134,0.004790800415532244,1.1093325162955465,52.59163776813052,75.89478149414063,76.69784251635808,77.05103291971612,-0.35319040335804175,80.22000122070312,85.05999755859375,-54.89085543862746,76.95060348510742,78.92702299881145,74.97418397140339
2021-12-07,83.19000244140625,84.0199966430664,82.66999816894531,83.91000366210938,77.9534683227539,3601900,AEP,0.005017894257855815,0.005017894257855815,0.0,0.005673011698450406,0.004514485089801441,1.256624307225239,55.686021957744174,76.42617340087891,76.89101571734204,77.11787998660782,-0.22686426926577496,80.22000122070312,85.05999755859375,-46.82922753898245,76.98729934692383,79.01142152401727,74.9631771698304
