Date,Open,High,Low,Close,Adj Close,Volume,Name,Return,Up,Down,avg_14up,avg_14down,RS_14,RSI,5MA,15MA,12Ewm,26Ewm,MACD,low_14,high_14,k_percent,r_percent,B_MA,BU,BL,dec_rsi,Signal_RSI_fuzz_system,dec_will,Signal_william_fuzz_system,prev_5MA,crossover,cross_MA,diff_MA,diff_MA_prev,fuzz_MA_strategy,Signal_Line,MACD_decision,diff_MACD,diff_MACD_prev,fuzz_MACD_strategy,dec_bollinger,diff_cl_BU,diff_cl_BL,prev_diff_cl_BU,prev_diff_cl_BL,fuzz_BB_strategy
2018-03-14,1.2392956018447876,1.2416189908981323,1.235010027885437,1.239234209060669,1.239234209060669,0,EURUSD=X,0.0042663350397813,0.0042663350397813,0.0,0.0022296161523449,0.0015898532169897,1.4024037744607836,58.37502377282733,1.2352392435073851,1.2315613269805907,1.2340806047558206,1.2346495032855942,-0.0005688985297735,1.2157995700836182,1.24447762966156,81.71626435658791,-18.28373564341208,1.2342545449733735,1.2497629540030333,1.2187461359437135,0,0,-1,-1,1.235725474357605,,0,0.003677916526794389,0.004544266064961722,0,-0.0016560309319183857,0,0.0010871324021448857,0.000788673000169207,0,0,-0.010528744942364332,0.02048807311695544,-0.015445866503446037,0.015239539065091678,0
2018-03-15,1.2375319004058838,1.2386969327926636,1.2320733070373535,1.2375624179840088,1.2375624179840088,0,EURUSD=X,-0.0013499625381387,0.0,0.0013499625381387,0.0019694667518326,0.001686279112571,1.1679363974507535,53.87318552445144,1.2344587326049803,1.232186532020569,1.234616268329388,1.234865274744736,-0.0002490064153479,1.2157995700836182,1.24447762966156,75.88675182587947,-24.11324817412052,1.2337962985038755,1.2482593002531128,1.2193332967546386,0,0,0,-1,1.2352392435073851,,0,0.0022722005844113546,0.003677916526794389,0,-0.0013746260286042887,0,0.0011256196132563888,0.0010871324021448857,0,0,-0.010696882269104036,0.01822912122937015,-0.010528744942364332,0.02048807311695544,0
2018-03-16,1.2307692766189575,1.23350191116333,1.2261513471603394,1.2309207916259766,1.2309207916259766,0,EURUSD=X,-0.0053811525708231,0.0,0.0053811525708231,0.0019694667518326,0.0018412110812639,1.0696583199361875,51.68284588971032,1.2345102310180665,1.2320702075958252,1.23404773345194,1.234573090810013,-0.000525357358073,1.2157995700836182,1.24447762966156,52.72749190460949,-47.27250809539051,1.2328243613243104,1.2450385203629666,1.2206102022856542,0,0,0,0,1.2344587326049803,,0,0.0024400234222412553,0.0022722005844113546,0,-0.001204772294498031,0,0.000679414936425031,0.0011256196132563888,0,0,-0.01411772873699002,0.010310589340322363,-0.010696882269104036,0.01822912122937015,0
2018-03-19,1.228078842163086,1.2332433462142944,1.226046085357666,1.228078842163086,1.228078842163086,0,EURUSD=X,-0.002311469013001,0.0,0.002311469013001,0.0018042809425524,0.002006316010764,0.8993004755344504,47.349036506790384,1.23395094871521,1.2320279598236084,1.233129442484424,1.234092035354685,-0.000962592870261,1.2157995700836182,1.24447762966156,42.81765314732987,-57.18234685267013,1.2321689248085022,1.2438904003363744,1.22044744928063,0,0,0,0,1.2345102310180665,,0,0.0019229888916016957,0.0024400234222412553,0,-0.0011563364096506248,0,0.00019374353938962478,0.000679414936425031,1,0,-0.015811558173288498,0.007631392882455845,-0.01411772873699002,0.010310589340322363,0
2018-03-20,1.2338062524795532,1.2354220151901243,1.2264971733093262,1.233684539794922,1.233684539794922,0,EURUSD=X,0.0045542210611017,0.0045542210611017,0.0,0.0021295824469168,0.001510144208582,1.4101848252734122,58.509406020903,1.2338961601257323,1.232169771194458,1.2332148420706543,1.234061850498406,-0.0008470084277516,1.2157995700836182,1.24447762966156,62.36464382360232,-37.635356176397686,1.2318599462509154,1.2430406489848809,1.22067924351695,0,0,0,0,1.23395094871521,,0,0.001726388931274414,0.0019229888916016957,0,-0.00109447081327082,0,0.00024746238551922,0.00019374353938962478,0,0,-0.009356109189958772,0.01300529627797209,-0.015811558173288498,0.007631392882455845,0
2018-03-21,1.224814772605896,1.229619026184082,1.2246992588043213,1.2251899242401123,1.2251899242401123,0,EURUSD=X,-0.0069093802657388,0.0,0.0069093802657388,0.0021295824469168,0.0017751561358382,1.1996592321786144,54.538412797260094,1.2310873031616212,1.232313625017802,1.231980239327494,1.2334046707755697,-0.0014244314480755,1.2246992588043213,1.24447762966156,2.4808182601725,-97.5191817398275,1.2314428210258483,1.2429776713462868,1.21990797070541,0,0,1,1,1.2338961601257323,bearish crossover,-1,-0.0012263218561807676,0.001726388931274414,0,-0.001160462940231756,-1,-0.0002639685078437439,0.00024746238551922,0,0,-0.01778774710617448,0.005281953534702399,-0.009356109189958772,0.01300529627797209,0
2018-03-22,1.234872817993164,1.2386815547943115,1.230042576789856,1.234766125679016,1.234766125679016,0,EURUSD=X,0.007785708051778,0.007785708051778,0.0,0.0022209225477171,0.0017751561358382,1.2511139177446875,55.5775479811406,1.2305280447006226,1.2333563248316446,1.232408837227728,1.233505519286936,-0.0010966820592079,1.2246992588043213,1.24447762966156,50.898362394747934,-49.10163760525207,1.2317719101905822,1.2432908771014008,1.2202529432797635,0,0,0,0,1.2310873031616212,,0,-0.0028282801310219874,-0.0012263218561807676,0,-0.001147706764026985,1,5.102470481908503e-05,-0.0002639685078437439,0,0,-0.008524751422384957,0.014513182399252367,-0.01778774710617448,0.005281953534702399,0
2018-03-23,1.2326048612594604,1.2360174655914309,1.2319974899291992,1.2324985265731812,1.2324985265731812,0,EURUSD=X,-0.0018381487711449,0.0,0.0018381487711449,0.0019618954932885,0.0019064524766343,1.0290817722097945,50.7166239578931,1.2308435916900635,1.2337172746658325,1.2324226355885668,1.233430927234065,-0.0010082916454983,1.2246992588043213,1.24447762966156,39.43331746156118,-60.56668253843882,1.2317635536193847,1.2432800327356648,1.2202470745031049,0,0,0,0,1.2305280447006226,,0,-0.002873682975768954,-0.0028282801310219874,0,-0.001119823740321248,0,0.00011153209482294801,5.102470481908503e-05,0,0,-0.010781506162483634,0.012251452070076274,-0.008524751422384957,0.014513182399252367,0
2018-03-26,1.2353914976119995,1.2448959350585938,1.2352389097213743,1.235437273979187,1.235437273979187,0,EURUSD=X,0.0023815439561556,0.0023815439561556,0.0,0.002009621304069,0.0019064524766343,1.0541156040862318,51.31724825950838,1.2323152780532838,1.233976944287618,1.2328864261102006,1.2335795455114815,-0.0006931194012809,1.2246992588043213,1.2448959350585938,53.16723920152047,-46.83276079847953,1.2320997893810273,1.2436338642549611,1.2205657145070934,0,0,0,0,1.2308435916900635,,0,-0.0016616662343342803,-0.002873682975768954,0,-0.0010344828725131784,0,0.0003413634712322785,0.00011153209482294801,0,0,-0.00819659027577413,0.01487155947209362,-0.010781506162483634,0.012251452070076274,0
2018-03-27,1.2455006837844849,1.2478163242340088,1.237332820892334,1.2457488775253296,1.2457488775253296,0,EURUSD=X,0.0083118817236874,0.0083118817236874,0.0,0.0021409770233931,0.0019064524766343,1.1230162039878544,52.8972036048708,1.2347281455993653,1.2347832600275674,1.2348652647894511,1.2344809775125072,0.0003842872769439,1.2246992588043213,1.2478163242340088,91.05662128712872,-8.943378712871288,1.2328093647956848,1.2458505879975936,1.219768141593776,0,0,-1,-1,1.2323152780532838,,0,-5.511442820216317e-05,-0.0016616662343342803,-1,-0.0007507288426217628,0,0.001135016119565663,0.0003413634712322785,0,0,-0.00010171047226403829,0.02598073593155359,-0.00819659027577413,0.01487155947209362,0
2018-03-28,1.240802526473999,1.2422360181808472,1.233714938163757,1.240787148475647,1.240787148475647,0,EURUSD=X,-0.0039908817594509,0.0,0.0039908817594509,0.0021409770233931,0.0021799867615663,0.9821055160237758,49.54859910757623,1.237847590446472,1.234724712371826,1.2357763238180963,1.2349481012875547,0.0008282225305418,1.2246992588043213,1.2478163242340088,69.5931311881188,-30.40686881188119,1.2336971163749697,1.2463473715075182,1.2210468612424208,0,0,0,0,1.2347281455993653,,0,0.0031228780746461737,-5.511442820216317e-05,0,-0.00043493856798905027,0,0.0012631610985308502,0.001135016119565663,0,0,-0.005560223031871203,0.019740287233226184,-0.00010171047226403829,0.02598073593155359,0
2018-03-29,1.231284499168396,1.2338062524795532,1.2285163402557373,1.2310267686843872,1.2310267686843872,0,EURUSD=X,-0.0078973829315621,0.0,0.0078973829315621,0.0021409770233931,0.0021198841321328,1.0099500208245034,50.24751911046081,1.2370997190475463,1.2340288321177164,1.2350456230282951,1.2346576322058385,0.0003879908224566,1.2246992588043213,1.2478163242340088,27.371596534653463,-72.62840346534654,1.23429217338562,1.2450317526776713,1.2235525940935688,0,0,0,0,1.237847590446472,,0,0.00307088692982993,0.0031228780746461737,0,-0.00027035268989992025,0,0.0006583435123565203,0.0012631610985308502,0,0,-0.014004983993284092,0.00747417459081845,-0.005560223031871203,0.019740287233226184,0
2018-03-30,1.2302544116973877,1.2333498001098633,1.229800581932068,1.2302846908569336,1.2302846908569336,0,EURUSD=X,-0.0006029938609045,0.0,0.0006029938609045,0.0021286761152554,0.0021629551221974,0.9841517715322716,49.60062963188825,1.236656951904297,1.2340035915374756,1.234313171925009,1.234333710624438,-2.053869942941766e-05,1.2246992588043213,1.2478163242340088,24.1615099009901,-75.8384900990099,1.2344521939754487,1.244828809586767,1.2240755783641304,0,0,0,0,1.2370997190475463,,0,0.002653360366821289,0.00307088692982993,0,-0.00022038989180581974,0,0.00019985119237640208,0.0006583435123565203,1,0,-0.01454411872983341,0.006209112492803204,-0.014004983993284092,0.00747417459081845,0
2018-04-02,1.231284499168396,1.2345678806304932,1.228380560874939,1.231420874595642,1.231420874595642,0,EURUSD=X,0.0009230866886203,0.0009230866886203,0.0,0.0020159126086517,0.0021629551221974,0.93201776956134,48.24064168793605,1.235853672027588,1.2340399662653605,1.2338682031051065,1.2341179449926756,-0.0002497418875693,1.2246992588043213,1.2478163242340088,29.07642326732673,-70.92357673267327,1.2344461262226103,1.244830045858861,1.22406220658636,0,0,0,0,1.236656951904297,,0,0.001813705762227391,0.002653360366821289,0,-0.00022626029095851582,-1,-2.3481596610784187e-05,0.00019985119237640208,0,0,-0.013409171263218944,0.007358668009282088,-0.01454411872983341,0.006209112492803204,0
2018-04-03,1.2293318510055542,1.2336997985839844,1.225505232810974,1.229271411895752,1.229271411895752,0,EURUSD=X,-0.0017470394477167,0.0,0.0017470394477167,0.0017111743915245,0.0022877436541772,0.7479747079180185,42.790934246921566,1.2325581789016724,1.23372749487559,1.2331610044575134,1.2337589425410516,-0.0005979380835381,1.2246992588043213,1.2478163242340088,19.77825907590759,-80.22174092409242,1.2342269897460938,1.2448631990119374,1.2235907804802502,0,0,1,1,1.235853672027588,bearish crossover,-1,-0.0011693159739176728,0.001813705762227391,0,-0.00030059584947443265,0,-0.0002973422340636673,-2.3481596610784187e-05,0,0,-0.015591787116185474,0.005680631415501791,-0.013409171263218944,0.007358668009282088,0
2018-04-04,1.2279430627822876,1.2310571670532229,1.225760579109192,1.2278525829315186,1.2278525829315186,0,EURUSD=X,-0.0011548697785819,0.0,0.0011548697785819,0.0017111743915245,0.002273808457066,0.7525587241998818,42.9405710523884,1.2299712657928468,1.2329687198003134,1.232344324222745,1.2333214344218268,-0.0009771101990818,1.2246992588043213,1.2478163242340088,13.640676567656763,-86.35932343234323,1.2335363507270811,1.243929936974995,1.2231427644791677,0,0,1,1,1.2325581789016724,,0,-0.002997454007466649,-0.0011693159739176728,0,-0.0004358987193959062,0,-0.0005412114796858939,-0.0002973422340636673,0,0,-0.016077354043476433,0.004709818452350856,-0.015591787116185474,0.005680631415501791,0
2018-04-05,1.2287880182266235,1.2291052341461182,1.2219412326812744,1.228682279586792,1.228682279586792,0,EURUSD=X,0.0006755016584395,0.0006755016584395,0.0,0.0017594245099844,0.0018894404162929,0.9311881416384882,48.218406149099245,1.2295023679733277,1.232376710573832,1.2317809327402909,1.2329777933229356,-0.0011968605826448,1.2219412326812744,1.2478163242340088,26.052263010467342,-73.94773698953266,1.2328972160816192,1.242798365597766,1.2229960665654724,0,0,0,0,1.2299712657928468,,0,-0.0028743426005042316,-0.002997454007466649,0,-0.0005880910920456849,0,-0.000608769490599115,-0.0005412114796858939,0,0,-0.014116086010973916,0.005686213021319553,-0.016077354043476433,0.004709818452350856,0
2018-04-06,1.2250999212265017,1.2280033826828003,1.221806883811951,1.2251598834991455,1.2251598834991455,0,EURUSD=X,-0.0028709250823022,0.0,0.0028709250823022,0.0017594245099844,0.0019294015641001,0.9119016708193852,47.696054914192885,1.22847740650177,1.2319926500320435,1.2307623097801146,1.2323986888915437,-0.0016363791114291,1.221806883811951,1.2478163242340088,12.891471837860136,-87.10852816213986,1.2326220452785492,1.243075120085027,1.2221689704720715,0,0,1,1,1.2295023679733277,,0,-0.0035152435302734375,-0.0028743426005042316,0,-0.0007977486959223679,0,-0.000838630415506732,-0.000608769490599115,0,0,-0.017915236585881456,0.0029909130270739936,-0.014116086010973916,0.005686213021319553,0
2018-04-09,1.227144479751587,1.2330456972122192,1.2262566089630127,1.227144479751587,1.227144479751587,0,EURUSD=X,0.0016185565833017,0.0016185565833017,0.0,0.0015497341901416,0.0019294015641001,0.8032201377759246,44.5436539304962,1.227622127532959,1.2319303592046102,1.2302057205449564,1.2320094882145098,-0.0018037676695534,1.221806883811951,1.2478163242340088,20.521763840445185,-79.47823615955481,1.23243550658226,1.2431497241981355,1.2217212889663849,0,0,0,1,1.22847740650177,,0,-0.004308231671651175,-0.0035152435302734375,0,-0.0009989524906485745,0,-0.0008048151789048256,-0.000838630415506732,0,0,-0.016005244446548605,0.005423190785202037,-0.017915236585881456,0.0029909130270739936,0
2018-04-10,1.2322251796722412,1.2377768754959106,1.2303755283355713,1.2322403192520142,1.2322403192520142,0,EURUSD=X,0.0041440012111588,0.0041440012111588,0.0,0.0018457342766529,0.0014358744022616,1.2854427056751676,56.244801170608255,1.2282159090042115,1.231834077835083,1.2305187357306575,1.2320265868098803,-0.001507851079223,1.221806883811951,1.2478163242340088,40.11403271565561,-59.88596728434439,1.2323495984077453,1.2430399257449858,1.2216592710705048,0,0,0,0,1.227622127532959,,0,-0.0036181688308714044,-0.004308231671651175,0,-0.0011007322083634598,0,-0.00040711887085954023,-0.0008048151789048256,0,0,-0.010799606492971625,0.0105810481815094,-0.016005244446548605,0.005423190785202037,0
2018-04-11,1.2363842725753784,1.2393723726272583,1.235406756401062,1.2363078594207764,1.2363078594207764,0,EURUSD=X,0.0032954948055089,0.0032954948055089,0.0,0.0015250047590623,0.0014358744022616,1.0620739228028917,51.50513330575747,1.229906964302063,1.232575273513794,1.231409370144522,1.2323437181143913,-0.0009343479698693,1.221806883811951,1.2478163242340088,55.75273967265972,-44.24726032734027,1.2322032809257508,1.242572126047827,1.2218344358036746,0,0,0,0,1.2282159090042115,,0,-0.0026683092117310014,-0.0036181688308714044,0,-0.0010674553606646279,1,0.00013310739079532789,-0.00040711887085954023,0,0,-0.0062642666270507075,0.0144734236171018,-0.010799606492971625,0.0105810481815094,0
2018-04-12,1.237623691558838,1.2379761934280396,1.230042576789856,1.2371643781661987,1.2371643781661987,0,EURUSD=X,0.000692563891878,0.000692563891878,0.0,0.0015744736084821,0.0013045780614656,1.2068834016059964,54.687229997186144,1.2316033840179443,1.2327351570129397,1.2322947559940107,1.2327008040441547,-0.0004060480501439,1.221806883811951,1.2478163242340088,59.04584683499596,-40.95415316500404,1.2321833789348602,1.2425103566103397,1.2218564012593809,0,0,0,0,1.229906964302063,,0,-0.0011317729949953392,-0.0026683092117310014,0,-0.0009351738985604824,0,0.0005291258484165824,0.00013310739079532789,0,0,-0.005345978444140975,0.015307976906817844,-0.0062642666270507075,0.0144734236171018,0
2018-04-13,1.2333498001098633,1.234872817993164,1.2308752536773682,1.2329696416854858,1.2329696416854858,0,EURUSD=X,-0.0033963667390498,0.0,0.0033963667390498,0.0014043633258996,0.0015471756856834,0.9076948008520812,47.58071366796486,1.2331653356552124,1.2327665646870931,1.23239858456193,1.2327207179435125,-0.0003221333815826,1.221806883811951,1.2478163242340088,42.91810086028652,-57.08189913971348,1.2322858214378356,1.2426007050700485,1.221970937805623,0,0,0,0,1.2316033840179443,bullish crossover,1,0.0003987709681192442,-0.0011317729949953392,0,-0.0008125657951649059,0,0.0004904324135823059,0.0005291258484165824,0,0,-0.009631063384562655,0.010998703879862903,-0.005345978444140975,0.015307976906817844,0
2018-04-16,1.233304142951965,1.2394031286239624,1.232635259628296,1.233258605003357,1.233258605003357,0,EURUSD=X,0.0002343362335431,0.0002343362335431,0.0,0.0008273957908893,0.0015471756856834,0.5347781758371062,34.844004446794074,1.2343881607055665,1.2326213200887044,1.2325308953990726,1.2327605614294268,-0.0002296660303542,1.221806883811951,1.2422360181808472,56.05583175781293,-43.94416824218707,1.2325448095798492,1.2426733627756108,1.2224162563840877,0,0,0,0,1.2331653356552124,,0,0.0017668406168620532,0.0003987709681192442,0,-0.0006959858422027649,0,0.00046631981184856486,0.0004904324135823059,0,0,-0.009414757772253868,0.010842348619269249,-0.009631063384562655,0.010998703879862903,0
2018-04-17,1.238466739654541,1.2415003776550293,1.2338367700576782,1.2385127544403076,1.2385127544403076,0,EURUSD=X,0.0042513295822551,0.0042513295822551,0.0,0.0011310621896218,0.0012621127028655,0.8961657600417453,47.26199464871762,1.2356426477432252,1.2321389118830364,1.2334511814054163,1.2331866498006032,0.0002645316048133,1.221806883811951,1.2415003776550293,84.82938965260483,-15.170610347395163,1.2327862203121185,1.2432536419500864,1.2223187986741506,0,0,-1,-1,1.2343881607055665,,0,0.003503735860188817,0.0017668406168620532,0,-0.0005038823527995519,0,0.000768413957612852,0.00046631981184856486,0,0,-0.004740887509778746,0.01619395576615701,-0.009414757772253868,0.010842348619269249,0
2018-04-18,1.2373021841049194,1.2396950721740725,1.2344460487365725,1.237317442893982,1.237317442893982,0,EURUSD=X,-0.0009655845061456,0.0,0.0009655845061456,0.0011310621896218,0.0007669842439072,1.4746876465935217,59.59085982521759,1.2358445644378662,1.231907598177592,1.234045990865196,1.2334926344741868,0.0005533563910091,1.221806883811951,1.2415003776550293,78.75981380257964,-21.240186197420357,1.233392596244812,1.243402247150298,1.223382945339326,0,0,0,-1,1.2356426477432252,,0,0.003936966260274177,0.003503735860188817,0,-0.00029243460403782155,0,0.0008457909950469215,0.000768413957612852,0,0,-0.006084804256315968,0.013934497554656033,-0.004740887509778746,0.01619395576615701,0
2018-04-19,1.2378535270690918,1.240199327468872,1.2330456972122192,1.237914800643921,1.237914800643921,0,EURUSD=X,0.0004826680511258,0.0004826680511258,0.0,0.0011655384789879,0.0007239132538426,1.6100526862868902,61.68659716127728,1.2359946489334106,1.2323668003082275,1.234641192369615,1.2338202023386116,0.0008209900310034,1.221806883811951,1.2415003776550293,81.79308841956143,-18.206911580438582,1.2335500299930573,1.2437479174962305,1.2233521424898843,0,0,-1,-1,1.2358445644378662,,0,0.003627848625183061,0.003936966260274177,0,-6.974967702957726e-05,0,0.0008907397080329773,0.0008457909950469215,0,0,-0.005833116852309583,0.014562658154036567,-0.006084804256315968,0.013934497554656033,0
2018-04-20,1.2344155311584473,1.2352694272994995,1.225505232810974,1.2345526218414309,1.2345526218414309,0,EURUSD=X,-0.0027196968051803,0.0,0.0027196968051803,0.001099603715515,0.0009181773113554,1.1975940833168266,54.49569110184803,1.2363112449645997,1.2326513290405274,1.2346275661345096,1.2338744556351169,0.0007531104993929,1.221806883811951,1.2415003776550293,64.72055253902894,-35.279447460971056,1.2336527347564696,1.2438474071097796,1.2234580624031597,0,0,0,0,1.2359946489334106,,0,0.003659915924072221,0.003627848625183061,0,9.482235825491821e-05,0,0.0006582881411379818,0.0008907397080329773,0,0,-0.009294785268348704,0.011094559438271201,-0.005833116852309583,0.014562658154036567,0
2018-04-23,1.227385401725769,1.2289692163467407,1.2212249040603638,1.2273402214050293,1.2273402214050293,0,EURUSD=X,-0.0058592485778801,0.0,0.0058592485778801,0.001099603715515,0.0012119065349385,0.9073337619809174,47.570791230507,1.235127568244934,1.2323792854944864,1.233506436176128,1.2333904382847398,0.0001159978913882,1.2212249040603638,1.2415003776550293,30.1611566117719,-69.8388433882281,1.233247882127762,1.2437816275746494,1.2227141366808745,0,0,0,0,1.2363112449645997,,0,0.0027482827504476948,0.003659915924072221,0,9.905746488157457e-05,0,1.6940426506625424e-05,0.0006582881411379818,1,0,-0.016441406169620087,0.004626084724154822,-0.009294785268348704,0.011094559438271201,0
